model_no	func_type	model
1201	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1325400064, 93, 1]
1202	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1279524864, 76, 1]
1203	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1279524864, 93, 1]
1204	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1560281088, 76, 1]
1205	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1560281088, 93, 1]
1206	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1275085824, 76, 1]
1207	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1275085824, 93, 1]
1208	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1275854848, 76, 1]
1209	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1275854848, 93, 1]
1210	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1565851648, 76, 1]
1211	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1565851648, 93, 1]
1212	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1326383104, 76, 1]
1213	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1326383104, 93, 1]
1214	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1325403904, 76, 1]
1215	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1325403904, 93, 1]
1216	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1560302848, 76, 1]
1217	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1560302848, 93, 1]
1218	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1275857932, 76, 1]
1219	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1275857932, 93, 1]
1220	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1593855744, 76, 1]
1221	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1593855744, 93, 1]
1222	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1600081679, 76, 1]
1223	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1600081679, 93, 1]
1224	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1280068620, 76, 1]
1225	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1280068620, 93, 1]
1226	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1599930368, 76, 1]
1227	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1599930368, 93, 1]
1228	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1599012864, 76, 1]
1229	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1599012864, 93, 1]
1230	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1599037199, 76, 1]
1231	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1599037199, 93, 1]
1232	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1593859328, 76, 1]
1233	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1593859328, 93, 1]
1234	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1330597647, 76, 1]
1235	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1330597647, 93, 1]
1236	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1599016719, 76, 1]
1237	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1599016719, 93, 1]
1238	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1594838799, 76, 1]
1239	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1594838799, 93, 1]
1240	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1326386959, 76, 1]
1241	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1326386959, 93, 1]
1242	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1275068416, 76, 1]
1243	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1275068416, 93, 1]
1244	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1275071488, 76, 1]
1245	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1275071488, 93, 1]
1246	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1325400064, 76, 1]
1247	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1325400064, 93, 1]
1248	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1279524864, 76, 1]
1249	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1279524864, 93, 1]
1250	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1560281088, 76, 1]
1251	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1560281088, 93, 1]
1252	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1275085824, 76, 1]
1253	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1275085824, 93, 1]
1254	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1275854848, 76, 1]
1255	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1275854848, 93, 1]
1256	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1565851648, 76, 1]
1257	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1565851648, 93, 1]
1258	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1326383104, 76, 1]
1259	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1326383104, 93, 1]
1260	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1325403904, 76, 1]
1261	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1325403904, 93, 1]
1262	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1560302848, 76, 1]
1263	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1560302848, 93, 1]
1264	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1275857932, 76, 1]
1265	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1275857932, 93, 1]
1266	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1593855744, 76, 1]
1267	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1593855744, 93, 1]
1268	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1600081679, 76, 1]
1269	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1600081679, 93, 1]
1270	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1280068620, 76, 1]
1271	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1280068620, 93, 1]
1272	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1599930368, 76, 1]
1273	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1599930368, 93, 1]
1274	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1599012864, 76, 1]
1275	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1599012864, 93, 1]
1276	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1599037199, 76, 1]
1277	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1599037199, 93, 1]
1278	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1593859328, 76, 1]
1279	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1593859328, 93, 1]
1280	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1330597647, 76, 1]
1281	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1330597647, 93, 1]
1282	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1599016719, 76, 1]
1283	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1599016719, 93, 1]
1284	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1594838799, 76, 1]
1285	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1594838799, 93, 1]
1286	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1326386959, 76, 1]
1287	all_scNCF	[42, 128, 32768, 1, 788529152, 1, 1, 1326386959, 93, 1]
1288	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1275068416, 76, 1]
1289	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1275068416, 93, 1]
1290	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1275071488, 76, 1]
1291	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1275071488, 93, 1]
1292	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1325400064, 76, 1]
1293	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1325400064, 93, 1]
1294	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1279524864, 76, 1]
1295	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1279524864, 93, 1]
1296	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1560281088, 76, 1]
1297	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1560281088, 93, 1]
1298	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1275085824, 76, 1]
1299	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1275085824, 93, 1]
1300	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1275854848, 76, 1]
1301	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1275854848, 93, 1]
1302	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1565851648, 76, 1]
1303	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1565851648, 93, 1]
1304	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1326383104, 76, 1]
1305	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1326383104, 93, 1]
1306	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1325403904, 76, 1]
1307	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1325403904, 93, 1]
1308	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1560302848, 76, 1]
1309	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1560302848, 93, 1]
1310	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1275857932, 76, 1]
1311	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1275857932, 93, 1]
1312	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1593855744, 76, 1]
1313	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1593855744, 93, 1]
1314	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1600081679, 76, 1]
1315	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1600081679, 93, 1]
1316	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1280068620, 76, 1]
1317	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1280068620, 93, 1]
1318	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1599930368, 76, 1]
1319	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1599930368, 93, 1]
1320	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1599012864, 76, 1]
1321	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1599012864, 93, 1]
1322	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1599037199, 76, 1]
1323	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1599037199, 93, 1]
1324	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1593859328, 76, 1]
1325	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1593859328, 93, 1]
1326	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1330597647, 76, 1]
1327	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1330597647, 93, 1]
1328	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1599016719, 76, 1]
1329	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1599016719, 93, 1]
1330	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1594838799, 76, 1]
1331	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1594838799, 93, 1]
1332	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1326386959, 76, 1]
1333	all_scNCF	[42, 128, 32768, 1, 705298432, 1, 1, 1326386959, 93, 1]
1334	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1275068416, 76, 1]
1335	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1275068416, 93, 1]
1336	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1275071488, 76, 1]
1337	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1275071488, 93, 1]
1338	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1325400064, 76, 1]
1339	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1325400064, 93, 1]
1340	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1279524864, 76, 1]
1341	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1279524864, 93, 1]
1342	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1560281088, 76, 1]
1343	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1560281088, 93, 1]
1344	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1275085824, 76, 1]
1345	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1275085824, 93, 1]
1346	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1275854848, 76, 1]
1347	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1275854848, 93, 1]
1348	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1565851648, 76, 1]
1349	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1565851648, 93, 1]
1350	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1326383104, 76, 1]
1351	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1326383104, 93, 1]
1352	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1325403904, 76, 1]
1353	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1325403904, 93, 1]
1354	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1560302848, 76, 1]
1355	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1560302848, 93, 1]
1356	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1275857932, 76, 1]
1357	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1275857932, 93, 1]
1358	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1593855744, 76, 1]
1359	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1593855744, 93, 1]
1360	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1600081679, 76, 1]
1361	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1600081679, 93, 1]
1362	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1280068620, 76, 1]
1363	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1280068620, 93, 1]
1364	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1599930368, 76, 1]
1365	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1599930368, 93, 1]
1366	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1599012864, 76, 1]
1367	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1599012864, 93, 1]
1368	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1599037199, 76, 1]
1369	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1599037199, 93, 1]
1370	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1593859328, 76, 1]
1371	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1593859328, 93, 1]
1372	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1330597647, 76, 1]
1373	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1330597647, 93, 1]
1374	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1599016719, 76, 1]
1375	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1599016719, 93, 1]
1376	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1594838799, 76, 1]
1377	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1594838799, 93, 1]
1378	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1326386959, 76, 1]
1379	all_scNCF	[42, 128, 32768, 1, 704645632, 1, 1, 1326386959, 93, 1]
1380	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1275068416, 76, 1]
1381	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1275068416, 93, 1]
1382	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1275071488, 76, 1]
1383	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1275071488, 93, 1]
1384	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1325400064, 76, 1]
1385	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1325400064, 93, 1]
1386	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1279524864, 76, 1]
1387	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1279524864, 93, 1]
1388	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1560281088, 76, 1]
1389	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1560281088, 93, 1]
1390	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1275085824, 76, 1]
1391	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1275085824, 93, 1]
1392	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1275854848, 76, 1]
1393	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1275854848, 93, 1]
1394	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1565851648, 76, 1]
1395	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1565851648, 93, 1]
1396	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1326383104, 76, 1]
1397	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1326383104, 93, 1]
1398	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1325403904, 76, 1]
1399	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1325403904, 93, 1]
1400	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1560302848, 76, 1]
1401	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1560302848, 93, 1]
1402	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1275857932, 76, 1]
1403	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1275857932, 93, 1]
1404	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1593855744, 76, 1]
1405	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1593855744, 93, 1]
1406	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1600081679, 76, 1]
1407	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1600081679, 93, 1]
1408	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1280068620, 76, 1]
1409	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1280068620, 93, 1]
1410	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1599930368, 76, 1]
1411	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1599930368, 93, 1]
1412	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1599012864, 76, 1]
1413	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1599012864, 93, 1]
1414	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1599037199, 76, 1]
1415	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1599037199, 93, 1]
1416	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1593859328, 76, 1]
1417	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1593859328, 93, 1]
1418	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1330597647, 76, 1]
1419	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1330597647, 93, 1]
1420	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1599016719, 76, 1]
1421	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1599016719, 93, 1]
1422	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1594838799, 76, 1]
1423	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1594838799, 93, 1]
1424	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1326386959, 76, 1]
1425	all_scNCF	[42, 128, 32768, 1, 989868800, 1, 1, 1326386959, 93, 1]
1426	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1275068416, 76, 1]
1427	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1275068416, 93, 1]
1428	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1275071488, 76, 1]
1429	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1275071488, 93, 1]
1430	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1325400064, 76, 1]
1431	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1325400064, 93, 1]
1432	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1279524864, 76, 1]
1433	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1279524864, 93, 1]
1434	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1560281088, 76, 1]
1435	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1560281088, 93, 1]
1436	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1275085824, 76, 1]
1437	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1275085824, 93, 1]
1438	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1275854848, 76, 1]
1439	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1275854848, 93, 1]
1440	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1565851648, 76, 1]
1441	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1565851648, 93, 1]
1442	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1326383104, 76, 1]
1443	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1326383104, 93, 1]
1444	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1325403904, 76, 1]
1445	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1325403904, 93, 1]
1446	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1560302848, 76, 1]
1447	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1560302848, 93, 1]
1448	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1275857932, 76, 1]
1449	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1275857932, 93, 1]
1450	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1593855744, 76, 1]
1451	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1593855744, 93, 1]
1452	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1600081679, 76, 1]
1453	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1600081679, 93, 1]
1454	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1280068620, 76, 1]
1455	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1280068620, 93, 1]
1456	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1599930368, 76, 1]
1457	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1599930368, 93, 1]
1458	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1599012864, 76, 1]
1459	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1599012864, 93, 1]
1460	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1599037199, 76, 1]
1461	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1599037199, 93, 1]
1462	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1593859328, 76, 1]
1463	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1593859328, 93, 1]
1464	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1330597647, 76, 1]
1465	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1330597647, 93, 1]
1466	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1599016719, 76, 1]
1467	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1599016719, 93, 1]
1468	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1594838799, 76, 1]
1469	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1594838799, 93, 1]
1470	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1326386959, 76, 1]
1471	all_scNCF	[42, 128, 32768, 1, 705301002, 1, 1, 1326386959, 93, 1]
1472	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1275068416, 76, 1]
1473	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1275068416, 93, 1]
1474	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1275071488, 76, 1]
1475	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1275071488, 93, 1]
1476	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1325400064, 76, 1]
1477	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1325400064, 93, 1]
1478	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1279524864, 76, 1]
1479	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1279524864, 93, 1]
1480	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1560281088, 76, 1]
1481	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1560281088, 93, 1]
1482	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1275085824, 76, 1]
1483	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1275085824, 93, 1]
1484	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1275854848, 76, 1]
1485	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1275854848, 93, 1]
1486	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1565851648, 76, 1]
1487	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1565851648, 93, 1]
1488	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1326383104, 76, 1]
1489	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1326383104, 93, 1]
1490	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1325403904, 76, 1]
1491	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1325403904, 93, 1]
1492	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1560302848, 76, 1]
1493	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1560302848, 93, 1]
1494	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1275857932, 76, 1]
1495	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1275857932, 93, 1]
1496	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1593855744, 76, 1]
1497	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1593855744, 93, 1]
