	Node_name	k	EF	UF	PMID	BF as int	EUF	ThF	NCF	EThF	ising	bit_based
430	CHKREC	7	True	True	22267503	329643350694937593913904043882583097344	True	True	True	True	False	False
431	FANCM	2	True	True	22267503	4	True	True	True	True	False	True
432	ATM	3	True	True	22267503	76	True	True	True	True	False	False
433	KU	4	True	True	22267503	2048	True	True	True	True	False	True
434	DSB	5	True	True	22267503	1086374080	True	True	True	True	False	False
435	MRN	6	True	True	22267503	11010048	True	True	True	True	False	False
436	FANCD2I	6	True	True	22267503	573988187802122	True	True	True	True	False	False
437	NHEJ	9	True	True	22267503	17734138034088512522664846322546523351109947206685361269127464277808903043561439011102532866236909348218848468618227318297111821489757224960	True	False	False	False	False	False
438	DNAPK	3	True	True	22267503	16	True	True	True	True	False	False
439	XPF	6	True	True	22267503	3544668469065756976	True	True	True	True	False	False
440	FANCJBRCA1	4	True	True	22267503	1911	True	False	False	False	False	False
441	PCNATLS	3	True	True	22267503	8	True	True	True	True	False	True
442	ADD	5	True	True	22267503	67947724	True	True	True	True	False	False
443	USP1	4	True	True	22267503	17484	True	True	True	True	False	False
444	FAN1	2	True	True	22267503	1	True	True	True	True	False	False
445	FAcore	4	True	True	22267503	1092	True	True	True	True	False	False
446	RAD51	3	True	True	22267503	16	True	True	True	True	False	False
447	FANCD1N	4	True	True	22267503	4181	True	True	True	True	False	False
448	ICL	2	True	True	22267503	4	True	True	True	True	False	True
449	CHK1	4	True	True	22267503	19660	True	True	True	True	False	False
450	H2AX	5	True	True	22267503	273698896	True	True	True	True	False	False
451	MUS81	1	True	True	22267503	1	True	True	True	True	True	True
452	HRR	5	True	True	22267503	256	True	True	True	True	False	False
453	BRCA1	5	True	True	22267503	71582788	True	True	True	True	False	False
454	CHK2	4	True	True	22267503	19660	True	True	True	True	False	False
455	p53	6	True	True	22267503	4919132337239510220	True	False	False	False	False	False
456	AKT1	8	True	True	26528548	667220327295957771496812955748565120	True	True	True	True	False	False
457	AKT2	7	True	True	26528548	36170086419038336	True	True	True	True	False	False
458	CDH1	6	True	True	26528548	9223372036854775808	True	True	True	True	False	False
459	CDH2	1	True	True	26528548	1	True	True	True	True	True	True
460	CTNNB1	8	True	True	26528548	57896044618658097711785492504343953926634992332820282019728792003956564819968	True	True	True	True	False	False
461	DKK1	2	True	True	26528548	7	True	True	True	True	False	True
462	ERK	5	True	True	26528548	715827882	True	True	True	True	False	False
463	GF	3	True	True	26528548	112	True	True	True	True	False	False
464	miR200	8	True	True	26528548	13479973336713870765757598744263302691024331148677648317163446992896	True	True	True	True	False	False
465	miR203	4	True	True	26528548	128	True	True	True	True	False	True
466	miR34	8	True	True	26528548	14190206168574736352084215388962260487284869143937695081993998633013346304	True	True	True	True	False	False
467	NICD	6	True	True	26528548	4611686018427387904	True	True	True	True	False	True
468	p21	8	True	True	26528548	3859736307910539844313815299262923213020963593790383028199054440982536292488	True	True	True	True	False	False
469	p53	8	True	True	26528548	883437012568216948375455748902784068461661590490887037761940825573457920	True	True	True	True	False	False
470	p63	6	True	True	26528548	2147483648	True	True	True	True	False	True
471	p73	5	True	True	26528548	32768	True	True	True	True	False	True
472	SMAD	3	True	True	26528548	8	True	True	True	True	False	True
473	SNAI1	6	True	True	26528548	140739635871744	True	True	True	True	False	False
474	SNAI2	6	True	True	26528548	36170086419038336	True	True	True	True	False	False
475	TGFbeta	3	True	True	26528548	42	True	True	True	True	False	False
476	TWIST1	3	True	True	26528548	127	True	True	True	True	False	True
477	VIM	2	True	True	26528548	7	True	True	True	True	False	True
478	ZEB1	6	True	True	26528548	3074316605982419626	True	True	True	True	False	False
479	ZEB2	6	True	True	26528548	578721934616332424	True	True	True	True	False	False
480	CellCycleArrest	6	True	True	26528548	3074457345618258602	True	True	True	True	False	False
481	Apoptosis	8	True	True	26528548	227043312230031755732492127468015505594647028756157968704818792172378685568	True	True	True	True	False	False
482	EMT	2	True	True	26528548	2	True	True	True	True	False	True
483	Invasion	3	True	True	26528548	87	True	True	True	True	False	False
484	Migration	8	True	True	26528548	33554432	True	True	True	True	False	False
485	Metastasis	1	True	True	26528548	1	True	True	True	True	True	True
486	CycA	6	True	True	16873462	922121403912683520	True	False	False	False	False	False
487	E2F	4	True	True	16873462	40992	True	True	True	True	False	False
488	Cdc20	1	True	True	16873462	1	True	True	True	True	True	True
489	Cdh1	4	True	True	16873462	50431	True	True	True	True	False	False
490	UbcH10	5	True	True	16873462	4279631701	True	True	True	True	False	False
491	Rb	5	True	True	16873462	3489681408	True	True	True	True	False	False
492	CycB	2	True	True	16873462	8	True	True	True	True	False	False
493	p27	5	True	True	16873462	3489677312	True	True	False	True	False	False
494	CycE	2	True	True	16873462	2	True	True	True	True	False	True
495	CycD	1	True	True	16873462	1	True	True	True	True	True	True
496	Dopamine_Receptor_2	1	True	True	17010384	1	True	True	True	True	True	True
497	Dopamine	2	True	True	17010384	4	True	True	True	True	False	True
498	Adenylate_cyclase	2	True	True	17010384	2	True	True	True	True	False	True
499	Dopamine_Receptor_1	1	True	True	17010384	1	True	True	True	True	True	True
500	COMT	1	True	True	17010384	1	True	True	True	True	True	True
501	Exocytosis	1	True	True	17010384	1	True	True	True	True	True	True
502	Packaging_Proteins	1	True	True	17010384	1	True	True	True	True	True	True
503	DARPP32	2	True	True	17010384	4	True	True	True	True	False	True
504	Protein_Kinase_A	1	True	True	17010384	1	True	True	True	True	True	True
505	Calcineurin	1	True	True	17010384	1	True	True	True	True	True	True
506	Tryosine_hydroxylase	1	True	True	17010384	1	True	True	True	True	True	True
507	Glutamate	1	True	True	17010384	1	True	True	True	True	True	True
508	Phospholipase_C	1	True	True	17010384	1	True	True	True	True	True	True
509	Calcium	2	True	True	17010384	7	True	True	True	True	False	True
510	Glutamate_Receptor	3	True	True	17010384	2	True	True	True	True	False	False
511	Protein_Phosphatase_1	1	True	True	17010384	2	True	True	True	True	True	False
512	IL4	2	True	True	16542429	2	True	True	True	True	False	True
513	GATA3	3	True	True	16542429	42	True	True	True	True	False	False
514	STAT1	2	True	True	16542429	7	True	True	True	True	False	True
515	JAK1	2	True	True	16542429	2	True	True	True	True	False	True
516	IFNbR	1	True	True	16542429	1	True	True	True	True	True	True
517	Tbet	3	True	True	16542429	112	True	True	True	True	False	False
518	STAT6	1	True	True	16542429	1	True	True	True	True	True	True
519	IL10R	1	True	True	16542429	1	True	True	True	True	True	True
520	IL10	1	True	True	16542429	1	True	True	True	True	True	True
521	IFNgR	1	True	True	16542429	1	True	True	True	True	True	True
522	SOCS1	2	True	True	16542429	7	True	True	True	True	False	True
523	NFAT	1	True	True	16542429	1	True	True	True	True	True	True
524	IL12R	1	True	True	16542429	1	True	True	True	True	True	True
525	IL4R	2	True	True	16542429	2	True	True	True	True	False	True
526	IRAK	1	True	True	16542429	1	True	True	True	True	True	True
527	IL18R	2	True	True	16542429	2	True	True	True	True	False	True
528	IFNg	5	True	True	16542429	1894838512	True	True	True	True	False	False
529	STAT3	1	True	True	16542429	1	True	True	True	True	True	True
530	STAT4	2	True	True	16542429	4	True	True	True	True	False	True
531	AD	5	True	True	22253585	524424	True	True	True	True	False	False
532	IgG	1	True	True	22253585	1	True	True	True	True	True	True
533	NE_TRetortaeformis	5	True	True	22253585	12604885	True	False	False	False	False	False
534	MPI_Bacterium	3	True	True	22253585	7	True	True	True	True	False	False
535	BC_TRetortaeformis	2	True	True	22253585	7	True	True	True	True	False	True
536	T0	2	True	True	22253585	7	True	True	True	True	False	True
537	PIC	6	True	True	22253585	614891469123651720	True	True	True	True	False	False
538	AP	6	True	True	22253585	4294971665	True	True	True	True	False	False
539	IL10I	2	True	True	22253585	7	True	True	True	True	False	True
540	IgA_TRetortaeformis	2	True	True	22253585	1	True	True	True	True	False	False
541	EC_Bacterium	1	True	True	22253585	1	True	True	True	True	True	True
542	EC_TRetortaeformis	2	True	True	22253585	7	True	True	True	True	False	True
543	Th1II_Bacterium	3	True	True	22253585	1	True	True	True	True	False	False
544	DCII_Bacterium	1	True	True	22253585	1	True	True	True	True	True	True
545	IL12II	4	True	True	22253585	1092	True	True	True	True	False	False
546	IgG_Bacterium	2	True	True	22253585	7	True	True	True	True	False	True
547	Th1I_Bacterium	1	True	True	22253585	1	True	True	True	True	True	True
548	Cb	4	True	True	22253585	2619	True	False	False	False	False	False
549	Bb	2	True	True	22253585	2	True	True	True	True	False	True
550	AgAb_Bacterium	3	True	True	22253585	7	True	True	True	True	False	False
551	DCI_Bacterium	3	True	True	22253585	7	True	True	True	True	False	False
552	IFNg_Bacterium	5	True	True	22253585	1932787711	True	True	True	True	False	False
553	BC_Bacterium	2	True	True	22253585	7	True	True	True	True	False	True
554	TTSSII	1	True	True	22253585	1	True	True	True	True	True	True
555	TTSSI	3	True	True	22253585	8	True	True	True	True	False	True
556	Th2I_TRetortaeformis	1	True	True	22253585	1	True	True	True	True	True	True
557	Th2II_TRetortaeformis	3	True	True	22253585	4	True	True	True	True	False	False
558	Oag	1	True	True	22253585	1	True	True	True	True	True	True
559	PH	2	True	True	22253585	1	True	True	True	True	False	False
560	TrI_Bacterium	1	True	True	22253585	1	True	True	True	True	True	True
561	TrII	3	True	True	22253585	1	True	True	True	True	False	False
562	IL13	5	True	True	22253585	2013233151	True	True	True	True	False	False
563	EL	2	True	True	22253585	4	True	True	True	True	False	True
564	EL2	3	True	True	22253585	21	True	True	True	True	False	False
565	Th2I_Bacterium	1	True	True	22253585	1	True	True	True	True	True	True
566	IL4II	8	True	True	22253585	53825229008368646880413144062413591786695904350844421055384767065941738520575	True	True	True	True	False	False
567	Th2II_Bacterium	3	True	True	22253585	4	True	True	True	True	False	False
568	IFNgI	3	True	True	22253585	127	True	True	True	True	False	True
569	DCII_TRetortaeformis	1	True	True	22253585	1	True	True	True	True	True	True
570	Th1II_TRetortaeformis	3	True	True	22253585	1	True	True	True	True	False	False
571	Th1I_TRetortaeformis	1	True	True	22253585	1	True	True	True	True	True	True
572	IL5	2	True	True	22253585	7	True	True	True	True	False	True
573	IgE	3	True	True	22253585	7	True	True	True	True	False	False
574	DCI_TRetortaeformis	1	True	True	22253585	1	True	True	True	True	True	True
575	IL4I	1	True	True	22253585	1	True	True	True	True	True	True
576	IL10I_Bacterium	4	True	True	22253585	14335	True	True	True	True	False	False
577	TNE	2	True	True	22253585	7	True	True	True	True	False	True
578	NE_Bacterium	1	True	True	22253585	1	True	True	True	True	True	True
579	IgA_Bacterium	3	True	True	22253585	7	True	True	True	True	False	False
580	IFNgII	2	True	True	22253585	7	True	True	True	True	False	True
581	DP	2	True	True	22253585	1	True	True	True	True	False	False
582	TEL	2	True	True	22253585	7	True	True	True	True	False	True
583	IL2R	1	True	True	26408858	1	True	True	True	True	True	True
584	HEB	1	True	True	26408858	1	True	True	True	True	True	True
585	Notch1	1	True	True	26408858	1	True	True	True	True	True	True
586	Gfi1	1	True	True	26408858	1	True	True	True	True	True	True
587	Ikaros	1	True	True	26408858	1	True	True	True	True	True	True
588	ThPOK	9	True	True	26408858	6676080144804181343891900386679888470926058682948071544767371025025535253306848773285573837900088836764645666002991598462687996223594748037244241517215743	True	False	False	False	False	False
589	Tbet	5	True	True	26408858	1879048192	True	True	True	True	False	False
590	Runx3	4	True	True	26408858	2819	True	True	True	True	False	False
591	RORgt	6	True	True	26408858	264308314601620227	True	False	False	False	False	False
592	GATA3	8	True	True	26408858	34375776492328245521374701619840483877621171394230651624545534747156487864320	True	True	True	True	False	False
593	Foxp3	7	True	True	26408858	11339976339040063550548717369007538176	True	True	True	True	False	False
594	CD4	5	True	True	26408858	1275120640	True	True	True	True	False	False
595	CD8	6	True	True	26408858	614741351426686976	True	True	True	True	False	False
596	IL17	1	True	True	26408858	1	True	True	True	True	True	True
597	TCF1	1	True	True	26408858	1	True	True	True	True	True	True
598	CD19	1	True	True	26408858	1	True	True	True	True	True	True
599	Pax5	6	True	True	26408858	176059299397632	True	True	True	True	False	False
600	Gzmb	1	True	True	26408858	1	True	True	True	True	True	True
601	EOMES	3	True	True	26408858	19	True	True	True	True	False	False
602	IRAK	1	True	True	26408858	1	True	True	True	True	True	True
603	IL18R	2	True	True	26408858	2	True	True	True	True	False	True
604	IL6	1	True	True	26408858	1	True	True	True	True	True	True
605	ERK	2	True	True	26408858	7	True	True	True	True	False	True
606	Flt3	3	True	True	26408858	42	True	True	True	True	False	False
607	Ebf1	2	True	True	26408858	2	True	True	True	True	False	True
608	Runx1	5	True	True	26408858	8388608	True	True	True	True	False	True
609	PU1	1	True	True	26408858	1	True	True	True	True	True	True
610	Irf4	4	True	True	26408858	1036	True	True	True	True	False	False
611	Bcl6	4	True	True	26408858	512	True	True	True	True	False	False
612	IL21R	1	True	True	26408858	1	True	True	True	True	True	True
613	Blimp1	4	True	True	26408858	8192	True	True	True	True	False	True
614	IL27R	1	True	True	26408858	1	True	True	True	True	True	True
615	FR4	2	True	True	26408858	1	True	True	True	True	False	False
616	STAT6	1	True	True	26408858	1	True	True	True	True	True	True
617	IFNg	5	True	True	26408858	1894838512	True	True	True	True	False	False
618	STAT3	4	True	True	26408858	32767	True	True	True	True	False	True
619	STAT4	2	True	True	26408858	4	True	True	True	True	False	True
620	JAK1	1	True	True	26408858	1	True	True	True	True	True	True
621	IFNgR	1	True	True	26408858	1	True	True	True	True	True	True
622	JAK3	3	True	True	26408858	42	True	True	True	True	False	False
623	IL7R	2	True	True	26408858	2	True	True	True	True	False	True
624	IL6R	1	True	True	26408858	1	True	True	True	True	True	True
625	IFNbR	1	True	True	26408858	1	True	True	True	True	True	True
626	IL4R	2	True	True	26408858	2	True	True	True	True	False	True
627	IL4	2	True	True	26408858	2	True	True	True	True	False	True
628	SOCS1	2	True	True	26408858	7	True	True	True	True	False	True
629	Helios	1	True	True	26408858	1	True	True	True	True	True	True
630	NFkB	1	True	True	26408858	1	True	True	True	True	True	True
631	STAT5	3	True	True	26408858	42	True	True	True	True	False	False
632	Bach2	2	True	True	26408858	7	True	True	True	True	False	True
633	TGFb	1	True	True	26408858	1	True	True	True	True	True	True
634	SMAD3	2	True	True	26408858	4	True	True	True	True	False	True
635	SMAD2	1	True	True	26408858	1	True	True	True	True	True	True
636	IL12R	2	True	True	26408858	2	True	True	True	True	False	True
637	TGFbR	1	True	True	26408858	1	True	True	True	True	True	True
638	TNFa	1	True	True	26408858	1	True	True	True	True	True	True
639	XBP1	1	True	True	26408858	1	True	True	True	True	True	True
640	IL10R	1	True	True	26408858	1	True	True	True	True	True	True
641	IL10	1	True	True	26408858	1	True	True	True	True	True	True
642	Bcl11b	2	True	True	26408858	1	True	True	True	True	False	False
643	NFAT	1	True	True	26408858	1	True	True	True	True	True	True
644	Prf1	1	True	True	26408858	1	True	True	True	True	True	True
645	Bcl2	2	True	True	26408858	7	True	True	True	True	False	True
646	STAT1	3	True	True	26408858	127	True	True	True	True	False	True
647	TNFR2	1	True	True	26408858	1	True	True	True	True	True	True
648	IL23R	1	True	True	26408858	1	True	True	True	True	True	True
649	AKT	1	True	True	26408858	1	True	True	True	True	True	True
650	CK	3	True	True	32103059	174	True	True	True	True	False	False
651	ARR1	2	True	True	32103059	4	True	True	True	True	False	True
652	SHY2	2	True	True	32103059	2	True	True	True	True	False	True
653	AUXIAA	1	True	True	32103059	2	True	True	True	True	True	False
654	ARF	1	True	True	32103059	2	True	True	True	True	True	False
