network_number	fro	to	sign
49	5	7	a
49	6	7	i
49	2	7	i
49	8	7	a
49	10	7	i
49	5	8	i
49	2	8	a
49	3	9	i
49	7	10	a
49	8	10	a
49	6	10	i
49	10	11	i
49	1	12	i
49	3	12	a
49	8	12	a
50	11	1	a
50	7	1	i
50	12	2	i
50	10	2	a
50	9	2	a
50	2	2	i
50	6	3	a
50	11	4	a
50	4	4	i
50	6	4	i
50	5	4	a
50	10	4	a
50	4	5	a
50	9	5	a
50	6	5	a
50	10	6	a
50	4	6	a
50	12	6	i
50	5	6	a
50	3	7	a
50	5	7	i
50	7	8	i
50	11	9	i
50	12	10	a
50	2	10	i
50	3	10	a
50	4	10	a
50	7	10	a
50	10	11	a
50	11	11	i
50	9	11	a
50	9	12	a
50	11	12	a
50	12	12	a
51	6	1	a
51	7	1	i
51	9	1	i
51	7	2	i
51	6	3	i
51	11	4	a
51	3	4	i
51	10	4	a
51	6	4	a
51	2	5	a
51	12	5	a
51	7	5	i
51	8	5	a
51	2	6	a
51	10	6	a
51	8	6	a
51	4	7	i
51	6	7	i
51	7	7	a
51	3	7	i
51	9	8	a
51	6	8	a
51	7	8	i
51	8	8	i
51	8	9	i
51	12	9	a
51	4	9	a
51	10	9	a
51	11	9	i
51	2	9	a
51	10	10	i
51	6	10	i
51	9	10	a
51	6	11	a
51	12	11	a
51	12	12	a
52	10	1	a
52	9	1	a
52	5	2	i
52	7	2	a
52	9	2	a
52	10	2	i
52	2	3	a
52	11	4	a
52	7	5	a
52	5	5	i
52	10	5	a
52	11	5	a
52	8	5	i
52	2	5	a
52	10	6	a
52	2	6	a
52	9	6	a
52	7	6	i
52	7	7	i
52	3	7	i
52	8	7	a
52	6	7	a
52	4	8	a
52	11	8	a
52	12	8	a
52	1	8	i
52	10	9	a
52	7	9	a
52	5	9	a
52	1	9	i
52	1	10	a
52	2	10	a
52	7	10	a
52	12	10	a
52	9	10	a
52	11	11	i
52	1	12	a
52	4	12	a
53	11	1	i
53	6	1	i
53	8	2	a
53	2	2	a
53	6	2	a
53	5	2	i
53	4	2	a
53	12	3	a
53	6	3	i
53	10	3	i
53	4	3	i
53	8	4	a
53	9	4	i
53	5	4	i
53	1	4	a
53	2	4	i
53	3	4	i
53	9	5	a
53	10	5	i
53	10	6	i
53	11	6	i
53	2	6	i
53	3	6	i
53	7	7	a
53	7	8	i
53	10	8	a
53	12	9	i
53	7	9	i
53	2	9	a
53	11	9	a
53	6	9	a
53	7	10	a
53	11	11	a
53	7	12	i
54	10	1	a
54	11	1	i
54	4	1	a
54	5	1	i
54	12	1	i
54	11	2	a
54	5	3	i
54	3	3	a
54	1	4	i
54	7	4	i
54	3	5	i
54	8	5	i
54	5	5	a
54	9	6	a
54	1	7	a
54	12	8	i
54	8	8	i
54	1	8	a
54	1	9	a
54	12	9	i
54	8	10	i
54	12	10	a
54	12	11	a
54	1	11	a
54	8	11	i
54	8	12	i
55	1	1	a
55	5	1	a
55	4	2	i
55	5	3	a
55	1	3	a
55	10	3	i
55	6	4	a
55	8	4	a
55	3	4	a
55	2	5	a
55	4	5	a
55	12	5	a
55	2	6	a
55	6	6	a
55	3	6	a
55	2	7	a
55	8	7	a
55	9	7	a
55	1	7	a
55	3	7	a
55	8	8	a
55	11	8	a
55	9	8	i
55	3	8	a
55	1	8	a
55	6	9	a
55	4	9	a
55	3	9	a
55	1	10	a
55	9	10	a
55	7	10	a
55	10	11	a
55	11	11	a
55	2	11	a
55	8	11	a
55	11	12	a
55	5	12	a
55	3	12	a
55	9	12	a
56	10	1	i
56	2	1	i
56	9	1	i
56	5	1	i
56	10	2	i
56	1	2	i
56	4	2	i
56	6	2	i
56	3	2	i
56	5	2	a
56	5	3	i
56	3	3	i
56	1	3	i
56	12	4	i
56	8	5	i
56	10	5	i
56	12	6	i
56	11	6	i
56	8	7	i
56	12	7	i
56	8	8	i
56	12	8	i
56	5	9	i
56	10	9	i
56	12	9	i
56	4	9	i
56	2	10	a
56	1	10	i
56	11	10	i
56	12	10	i
56	3	10	i
56	5	11	i
56	2	11	i
56	10	11	i
56	1	12	i
56	4	12	i
56	7	12	i
57	12	1	i
57	1	1	i
57	4	1	i
57	12	2	i
57	9	2	i
57	12	3	i
57	7	4	i
57	2	4	a
57	1	4	i
57	6	4	i
57	5	5	i
57	9	5	i
57	12	5	i
57	5	6	i
57	3	7	i
57	6	8	i
57	9	9	i
57	2	9	i
57	10	9	i
57	1	9	i
57	7	9	i
57	3	9	i
57	6	10	i
57	10	10	i
57	2	11	i
57	10	11	i
57	5	11	i
57	11	11	i
57	5	12	i
58	12	1	a
58	7	1	i
58	3	1	i
58	11	1	i
58	12	2	i
58	2	2	i
58	7	2	i
58	10	2	i
58	3	2	a
58	12	3	i
58	8	3	i
58	2	4	i
58	5	4	i
58	7	4	a
58	3	5	i
58	8	6	i
58	1	6	i
58	9	6	i
58	12	6	i
58	3	6	i
58	7	7	i
58	12	7	i
58	5	8	i
58	1	8	i
58	5	9	i
58	2	9	i
58	10	9	i
58	3	9	i
58	10	10	i
58	6	11	i
58	8	11	i
58	3	12	i
59	1	1	a
59	3	1	a
59	2	1	a
59	8	1	a
59	6	1	a
59	8	2	a
59	1	2	a
59	7	2	a
59	3	3	a
59	1	3	a
59	9	3	a
59	6	3	a
59	7	4	i
59	2	4	a
59	8	4	a
59	9	4	i
59	12	4	a
59	11	5	a
59	6	5	a
59	7	5	a
59	2	6	a
59	10	7	a
59	1	7	a
59	9	7	a
59	11	8	a
59	3	8	a
59	10	8	a
59	2	8	a
59	8	8	a
59	2	9	a
59	9	9	a
59	7	9	a
59	10	9	a
59	3	9	a
59	10	10	a
59	2	10	a
59	9	10	a
59	7	11	a
59	10	12	a
59	2	12	a
59	7	12	i
59	8	12	a
60	5	1	i
60	1	2	a
60	6	2	a
60	11	2	i
60	3	3	i
60	8	3	i
60	9	3	i
60	2	3	i
60	7	4	a
60	5	4	i
60	9	5	i
60	1	5	a
60	12	6	i
60	8	6	i
60	4	6	i
60	11	6	i
60	10	6	a
60	2	7	i
60	3	7	a
60	12	8	i
60	6	8	a
60	9	8	i
60	8	8	i
60	7	8	a
60	11	9	a
60	8	10	i
60	4	10	i
60	7	10	i
60	5	10	a
60	5	11	i
60	8	11	i
60	7	11	i
60	9	11	i
60	12	11	a
60	7	12	i
60	10	12	i
60	4	12	a
61	11	1	i
61	10	2	a
61	9	2	i
61	12	2	a
61	6	2	i
61	1	3	i
61	10	3	i
61	3	4	i
61	11	4	i
61	6	4	a
61	4	5	a
61	7	5	a
61	11	5	i
61	9	5	i
61	5	5	i
61	12	6	a
61	8	6	i
61	7	6	i
61	11	7	i
61	9	7	a
61	8	7	i
61	1	8	i
61	2	9	i
61	12	9	i
61	5	9	i
61	11	9	i
61	3	9	i
61	10	9	i
61	9	9	a
61	7	10	i
61	12	10	a
61	10	10	i
61	2	11	i
61	1	11	i
61	5	11	a
61	11	11	i
61	8	11	i
61	10	11	i
61	11	12	a
61	2	12	i
62	5	1	a
62	11	1	a
62	4	1	a
62	4	2	a
62	3	2	i
62	1	2	a
62	5	2	i
62	5	3	a
62	2	3	a
62	2	4	a
62	6	4	a
62	11	4	a
62	7	4	a
62	3	5	i
62	6	5	a
62	12	5	a
62	10	5	a
62	11	6	a
62	10	6	i
62	9	6	a
62	1	6	a
62	8	6	a
62	9	7	a
62	6	7	a
62	5	8	a
62	2	8	i
62	7	8	a
62	8	9	a
62	5	9	a
62	10	9	a
62	3	9	a
62	6	9	a
62	10	10	a
62	1	10	a
62	2	11	a
62	11	12	a
62	7	12	i
62	10	12	a
62	3	12	a
63	11	1	a
63	1	2	a
63	7	3	a
63	6	3	a
63	11	4	a
63	3	4	a
63	6	4	a
63	8	4	a
63	7	4	a
63	2	4	a
63	11	5	a
63	1	5	a
63	5	5	a
63	12	6	a
63	8	6	a
63	3	7	a
63	1	7	a
63	6	7	a
63	6	8	a
63	2	8	i
63	5	9	a
63	2	9	a
63	9	9	a
63	12	9	a
63	7	10	a
63	4	10	a
63	11	10	i
63	5	10	a
63	8	10	i
63	9	11	i
63	8	12	a
64	9	1	a
64	6	1	i
64	4	1	i
64	7	1	a
64	5	2	i
64	2	2	i
64	11	2	a
64	12	3	i
64	4	3	a
64	8	3	i
64	5	3	a
64	10	3	a
64	6	4	i
64	8	4	a
64	4	4	i
64	1	4	a
64	7	5	i
64	2	6	i
64	3	6	i
64	7	7	i
64	1	8	a
64	7	8	i
64	4	9	i
64	8	9	a
64	10	9	a
64	6	9	a
64	3	10	i
64	8	10	a
64	1	10	i
64	5	10	a
64	9	11	a
64	4	11	i
64	11	11	i
64	5	11	i
64	3	12	a
64	6	12	a
64	2	12	i
64	10	12	a
65	8	1	i
65	10	1	a
65	3	2	i
65	8	2	i
65	12	3	a
65	9	3	i
65	2	3	i
65	10	3	i
65	10	4	i
65	6	4	i
65	5	4	a
65	4	4	i
65	12	4	i
65	4	5	a
65	7	5	i
65	9	5	a
65	10	5	a
65	5	5	i
65	1	5	i
65	3	5	a
65	2	6	i
65	1	6	i
65	7	7	i
65	1	7	i
65	10	7	i
65	2	8	i
65	10	8	i
65	6	9	i
65	12	9	i
65	11	9	i
65	9	9	i
65	12	10	i
65	8	10	i
65	9	10	i
65	2	10	a
65	10	11	i
65	3	12	i
65	12	12	i
65	10	12	i
66	6	1	a
66	11	1	i
66	8	1	i
66	4	1	i
66	9	1	i
66	2	1	i
66	12	2	a
66	6	2	i
66	11	2	i
66	2	2	i
66	1	2	i
66	2	3	a
66	11	3	i
66	9	3	a
66	12	3	i
66	2	4	i
66	6	5	i
66	5	5	a
66	8	5	i
66	12	5	i
66	4	5	i
66	11	5	i
66	2	6	a
66	12	6	a
66	9	6	i
66	7	6	a
66	8	7	i
66	12	7	i
66	10	7	i
66	5	8	i
66	8	8	a
66	4	8	i
66	7	9	i
66	8	9	i
66	4	10	a
66	6	10	a
66	12	10	i
66	11	10	i
66	7	10	i
66	4	11	i
66	3	11	a
66	9	12	i
66	5	12	i
66	12	12	i
66	1	12	a
66	8	12	i
66	3	12	i
66	10	12	a
67	4	1	i
67	6	1	a
67	12	2	a
67	9	2	a
67	5	2	a
67	11	2	a
67	9	3	a
67	4	3	a
67	12	3	a
67	2	4	i
67	1	5	a
67	12	5	a
67	10	5	a
67	7	5	a
67	3	5	i
67	9	5	a
67	8	5	a
67	12	6	a
67	2	7	a
67	9	8	a
67	4	9	a
67	9	9	a
67	8	10	a
67	11	10	a
67	11	11	a
67	7	11	a
67	12	11	a
67	10	11	a
67	4	12	a
68	5	1	a
68	6	1	a
68	8	2	a
68	5	2	a
68	9	3	a
68	4	3	a
68	10	3	a
68	7	4	a
68	1	4	a
68	9	5	a
68	10	5	a
68	2	5	a
68	3	5	i
68	6	6	a
68	4	6	a
68	10	6	i
68	8	7	a
68	10	7	a
68	10	8	a
68	12	9	a
68	11	10	a
68	7	10	a
68	12	10	a
68	1	10	i
68	9	10	i
68	3	10	i
68	5	11	a
68	10	11	i
68	1	11	a
68	11	12	a
68	8	12	a
68	1	12	a
69	8	1	i
69	7	1	i
69	3	2	i
69	1	2	a
69	10	2	i
69	5	2	i
69	2	2	i
69	1	3	a
69	4	4	i
69	2	4	a
69	8	4	i
69	7	4	a
69	11	5	i
69	8	6	i
69	2	6	i
69	2	7	a
69	12	8	a
69	11	8	a
69	4	9	i
69	5	9	i
69	4	10	i
69	10	10	a
69	7	11	i
69	4	12	i
69	8	12	i
69	9	12	a
70	3	1	i
70	5	2	i
70	8	2	i
70	9	2	i
70	2	2	i
70	7	2	i
70	11	3	i
70	9	3	i
70	4	3	i
70	2	4	i
70	12	5	i
70	9	5	i
70	3	5	i
70	10	5	i
70	6	5	i
70	9	6	i
70	10	6	i
70	4	7	i
70	2	7	i
70	4	8	i
70	6	8	i
70	12	8	i
70	1	9	i
70	11	9	i
70	9	10	i
70	10	10	i
70	4	11	i
70	9	12	i
70	1	12	i
70	6	12	i
70	12	12	i
70	8	12	i
71	4	1	a
71	6	1	a
71	6	2	i
71	1	2	i
71	11	2	i
71	7	2	i
71	8	3	i
71	7	3	i
71	2	3	i
71	1	3	i
71	9	4	a
71	4	4	a
71	12	4	a
71	10	4	i
71	1	5	a
71	6	5	i
71	9	5	a
71	8	5	i
71	8	6	i
71	2	7	a
71	1	7	i
71	1	8	i
71	2	8	a
71	4	9	a
71	2	9	a
71	10	9	i
71	10	10	i
71	11	10	i
71	12	11	i
71	4	11	i
71	5	11	i
71	8	11	a
71	10	12	i
71	5	12	a
71	7	12	a
71	3	12	a
72	1	1	i
72	11	1	i
72	3	1	i
72	9	1	i
72	12	1	i
72	10	1	i
72	10	2	i
72	8	2	i
72	6	2	i
72	1	3	i
72	7	3	i
72	2	3	i
72	6	4	i
72	10	4	i
72	5	4	i
72	8	5	i
72	3	6	i
72	9	6	i
72	12	6	i
72	7	6	i
72	5	6	i
72	11	6	i
72	9	7	i
72	4	7	i
72	3	7	a
72	10	7	i
72	5	8	i
72	11	8	i
72	12	8	i
72	7	9	i
72	6	9	i
72	4	9	i
72	2	9	i
72	10	9	i
72	4	10	i
72	10	11	i
72	2	11	i
72	9	11	a
72	5	11	i
72	11	11	i
72	7	11	i
72	6	12	i
73	9	1	i
73	6	2	a
73	3	3	i
73	2	3	a
73	1	3	i
73	5	3	i
73	10	4	a
73	11	4	i
73	6	4	i
73	5	5	i
73	1	5	a
73	7	6	i
73	6	6	a
73	4	6	i
73	3	6	a
73	8	7	i
73	12	7	i
73	9	7	i
73	2	7	i
73	6	7	i
73	5	8	a
73	9	9	i
73	3	9	i
73	2	10	a
73	5	10	a
73	1	10	a
73	10	10	a
73	6	10	a
73	4	11	a
73	3	11	i
73	8	11	i
73	10	11	a
73	9	11	a
73	7	11	a
73	9	12	a
73	3	12	i
74	1	1	a
74	12	1	a
74	6	1	a
74	5	1	a
74	6	2	a
74	12	3	a
74	2	3	a
74	3	4	a
74	5	4	a
74	8	5	a
74	5	5	a
74	10	5	a
74	6	5	a
74	9	5	a
74	9	6	a
74	8	6	a
74	12	6	a
74	7	7	a
74	7	8	a
74	3	9	a
74	12	9	a
74	6	10	a
74	2	10	a
74	5	11	a
74	1	12	a
74	10	12	a
74	5	12	a
75	11	1	i
75	6	1	a
75	12	1	i
75	5	1	i
75	4	1	a
75	8	1	i
75	9	2	a
75	6	2	a
75	12	2	i
75	3	2	a
75	7	2	i
75	7	3	i
75	5	3	i
75	8	3	i
75	2	3	i
75	9	3	i
75	12	4	i
75	10	4	i
75	4	4	i
75	2	5	i
75	12	5	a
75	4	6	i
75	5	7	i
75	4	7	i
75	12	8	i
75	6	8	a
75	8	8	i
75	12	9	a
75	7	9	i
75	11	9	i
75	1	9	i
75	2	9	a
75	9	10	i
75	10	11	i
75	7	12	i
76	5	1	i
76	2	1	i
76	7	2	i
76	3	3	i
76	6	3	i
76	2	3	i
76	10	4	a
76	5	4	i
76	12	4	i
76	11	4	a
76	8	4	a
76	1	5	i
76	4	6	i
76	9	6	i
76	3	6	i
76	6	6	i
76	4	7	i
76	3	8	i
76	1	8	i
76	9	8	i
76	6	9	i
76	1	10	a
76	11	10	a
76	7	10	i
76	5	10	a
76	3	10	i
76	10	10	i
76	12	10	i
76	11	11	i
76	7	11	i
76	7	12	i
76	3	12	i
77	1	1	a
77	9	1	a
77	12	1	a
77	11	1	a
77	5	2	a
77	4	2	a
77	12	2	i
77	3	3	a
77	2	3	a
77	9	3	i
77	7	4	a
77	10	5	a
77	5	5	a
77	3	6	a
77	4	6	a
77	2	6	a
77	10	6	a
77	12	6	a
77	9	6	a
77	6	6	a
77	5	7	a
77	12	8	i
77	8	8	a
77	5	8	i
77	2	9	a
77	1	9	a
77	8	10	a
77	1	10	a
77	5	10	a
77	12	11	a
77	3	12	i
77	9	12	a
77	8	12	a
78	9	1	i
78	12	1	i
78	11	2	i
78	2	2	i
78	4	2	i
78	9	2	i
78	5	2	a
78	3	2	i
78	9	3	i
78	11	3	i
78	1	3	i
78	12	3	i
78	7	3	i
78	8	3	i
78	7	4	i
78	11	4	a
78	9	4	i
78	4	4	i
78	3	4	i
78	10	5	i
78	3	5	i
78	4	6	i
78	9	6	i
78	5	6	i
78	6	6	i
78	11	6	i
78	5	7	i
78	12	7	i
78	10	7	i
78	7	7	a
78	12	8	i
78	6	9	i
78	9	10	i
78	6	10	i
78	12	10	i
78	9	11	i
78	2	11	i
78	11	12	a
78	7	12	a
78	4	12	i
79	6	1	i
79	3	1	i
79	1	1	i
79	5	2	i
79	2	2	i
79	12	2	a
79	8	2	a
79	7	2	i
79	1	3	i
79	7	3	i
79	5	3	i
79	8	3	i
79	9	3	i
79	3	3	i
79	3	4	i
79	10	4	i
79	11	4	i
79	6	5	i
79	5	5	i
79	1	5	i
79	6	6	i
79	5	6	i
79	9	6	i
79	3	7	i
79	5	7	i
79	1	7	i
79	9	8	i
79	3	9	i
79	7	9	i
79	2	9	a
79	10	10	i
79	2	10	a
79	5	11	i
79	3	11	a
79	10	11	i
79	3	12	i
79	1	12	i
79	8	12	i
79	2	12	i
80	11	1	i
80	12	2	i
80	10	2	i
80	1	2	i
80	5	2	i
80	5	3	i
80	9	3	i
80	6	3	a
80	3	3	i
80	10	4	i
80	8	5	a
80	3	6	a
80	10	6	i
80	8	6	i
80	1	7	i
80	2	7	i
80	3	7	i
80	5	8	i
80	1	8	i
80	10	8	i
80	5	9	i
80	4	9	i
80	2	9	i
80	1	9	i
80	12	9	i
80	3	9	i
80	8	10	i
80	9	10	i
80	10	10	i
80	2	11	i
80	8	11	i
80	7	11	i
80	5	11	i
80	2	12	i
80	8	12	i
80	9	12	i
80	10	12	a
80	1	12	i
80	4	12	i
81	10	1	i
81	8	1	i
81	1	1	i
81	9	2	i
81	10	3	i
81	3	3	i
81	11	4	i
81	5	4	i
81	7	4	i
81	4	5	a
81	6	5	i
81	11	6	i
81	7	6	i
81	8	6	i
81	5	7	i
81	4	7	a
81	6	8	i
81	3	8	i
81	8	8	i
81	5	9	i
81	3	9	i
81	1	9	i
81	7	10	i
81	1	10	i
81	12	10	i
81	6	10	i
81	3	10	i
81	2	10	i
81	7	11	i
81	6	11	i
81	12	11	a
81	1	12	i
81	5	12	i
81	9	12	i
82	9	1	i
82	6	1	i
82	4	1	a
82	7	2	i
82	4	2	i
82	10	2	i
82	1	3	a
82	6	4	i
82	4	4	a
82	11	4	i
82	2	4	a
82	10	4	a
82	4	5	a
82	10	5	i
82	2	5	a
82	8	6	i
82	5	7	a
82	9	7	i
82	6	7	i
82	2	7	a
82	1	7	i
82	3	8	i
82	8	8	a
82	1	8	a
82	3	9	i
82	8	9	a
82	2	9	a
82	4	9	a
82	5	10	i
82	10	10	a
82	5	11	a
82	3	11	a
82	2	11	i
82	5	12	i
83	6	1	i
83	4	1	a
83	1	1	i
83	5	1	i
83	3	2	i
83	10	2	i
83	12	3	i
83	5	3	i
83	10	4	i
83	7	4	i
83	12	4	i
83	12	5	i
83	11	5	i
83	7	5	i
83	12	6	a
83	6	6	i
83	7	6	a
83	9	6	i
83	4	6	i
83	10	6	a
83	2	7	i
83	10	7	i
83	9	7	i
83	5	7	a
83	7	8	i
83	1	8	i
83	4	8	i
83	12	8	a
83	5	8	i
83	6	9	i
83	3	9	i
83	4	10	i
83	11	10	i
83	2	11	a
83	10	11	a
83	4	11	i
83	7	11	i
83	8	11	a
83	5	12	i
83	6	12	i
83	1	12	a
83	3	12	i
83	8	12	i
84	7	1	i
84	3	1	a
84	5	1	a
84	10	1	i
84	12	2	a
84	2	2	a
84	7	2	a
84	9	3	a
84	7	4	a
84	2	4	a
84	1	4	a
84	6	4	a
84	1	5	a
84	9	5	a
84	8	6	a
84	4	6	a
84	9	6	a
84	1	6	a
84	10	6	a
84	8	7	a
84	7	7	a
84	11	7	a
84	6	7	i
84	12	7	a
84	10	7	a
84	6	8	a
84	10	8	a
84	2	8	a
84	3	9	a
84	3	10	a
84	5	11	a
84	6	11	a
84	1	11	i
84	4	11	a
84	6	12	a
84	7	12	a
85	1	1	i
85	3	1	a
85	6	1	a
85	4	1	a
85	6	2	a
85	8	2	a
85	7	3	i
85	2	4	a
85	8	5	a
85	5	5	a
85	12	6	a
85	6	6	a
85	11	7	a
85	12	7	i
85	4	7	a
85	6	7	a
85	7	7	a
85	9	8	a
85	6	8	a
85	8	9	a
85	4	9	a
85	12	9	a
85	3	9	a
85	7	10	a
85	1	10	a
85	3	11	i
85	4	11	a
85	9	11	a
85	7	11	a
85	9	12	a
85	12	12	a
85	8	12	a
85	1	12	a
85	4	12	i
85	10	12	a
85	5	12	a
86	7	1	i
86	7	2	a
86	11	2	i
86	4	3	i
86	10	3	i
86	1	3	i
86	3	3	i
86	9	4	i
86	1	4	i
86	11	4	i
86	9	5	i
86	12	6	i
86	7	6	i
86	5	7	i
86	12	7	i
86	7	7	i
86	6	7	i
86	3	7	i
86	5	8	i
86	9	8	i
86	4	9	i
86	8	9	i
86	1	10	i
86	3	10	i
86	5	10	i
86	11	11	i
86	8	11	i
86	6	12	i
87	4	1	i
87	11	1	a
87	1	1	i
87	5	2	i
87	9	2	i
87	1	3	i
87	4	3	i
87	6	3	i
87	7	3	i
87	8	4	i
87	2	4	i
87	3	4	i
87	9	5	i
87	4	5	i
87	1	6	i
87	5	6	i
87	2	7	i
87	12	7	i
87	9	7	i
87	8	8	i
87	6	8	i
87	10	8	i
87	10	9	i
87	9	9	a
87	12	9	i
87	8	10	i
87	8	11	i
87	7	11	i
87	3	12	i
87	7	12	i
88	4	1	i
88	10	1	i
88	8	2	i
88	1	2	i
88	11	3	i
88	6	3	i
88	10	4	i
88	7	4	i
88	4	4	i
88	12	5	i
88	10	5	i
88	3	5	i
88	1	5	i
88	12	6	i
88	6	6	i
88	8	6	i
88	7	7	i
88	11	8	i
88	7	8	i
88	1	8	i
88	2	8	i
88	12	8	i
88	3	9	i
88	10	9	i
88	12	9	i
88	5	10	i
88	6	10	i
88	9	10	i
88	6	11	i
88	9	12	i
89	2	1	a
89	1	1	i
89	2	2	i
89	6	2	a
89	7	2	i
89	3	2	i
89	5	2	a
89	4	3	a
89	9	3	a
89	6	4	a
89	1	4	i
89	4	4	i
89	7	4	a
89	8	4	a
89	2	4	i
89	12	4	a
89	4	5	a
89	11	5	i
89	3	6	a
89	6	6	a
89	8	6	a
89	7	6	a
89	5	7	i
89	3	7	i
89	6	7	i
89	8	7	a
89	7	8	i
89	3	8	i
89	1	8	a
89	6	8	i
89	2	9	i
89	7	9	a
89	9	9	a
89	3	9	i
89	11	9	i
89	12	9	a
89	9	10	a
89	6	10	a
89	8	10	a
89	1	11	i
89	10	11	a
89	4	11	i
89	9	11	i
89	12	11	a
89	8	11	i
89	6	12	i
89	9	12	a
90	7	1	a
90	5	1	a
90	9	1	a
90	7	2	i
90	8	2	a
90	6	3	a
90	12	3	a
90	11	3	a
90	4	4	a
90	2	4	a
90	9	4	a
90	11	4	a
90	5	4	a
90	10	4	a
90	1	5	a
90	3	5	a
90	8	5	a
90	10	6	a
90	8	6	a
90	9	6	a
90	1	6	a
90	10	7	a
90	8	7	a
90	12	7	a
90	10	8	a
90	12	8	a
90	1	9	a
90	8	9	a
90	11	9	i
90	3	9	a
90	6	10	a
90	3	10	a
90	9	10	a
90	7	11	a
90	12	11	a
90	4	11	a
90	7	12	a
90	6	12	a
91	4	1	a
91	10	1	a
91	11	1	i
91	6	1	i
91	1	1	i
91	7	2	i
91	3	3	i
91	6	3	i
91	4	3	a
91	8	3	a
91	12	4	i
91	11	4	a
91	6	5	i
91	9	5	i
91	3	5	a
91	5	6	i
91	6	6	a
91	5	7	a
91	10	7	i
91	11	7	i
91	9	7	i
91	8	7	a
91	1	7	a
91	3	8	i
91	11	8	a
91	2	8	a
91	8	9	a
91	12	9	i
91	4	9	a
91	7	9	i
91	11	9	a
91	10	9	a
91	12	10	a
91	7	11	i
91	5	11	i
91	6	12	a
91	11	12	i
92	8	1	a
92	10	2	i
92	3	3	a
92	5	3	i
92	8	3	i
92	4	4	a
92	9	4	a
92	1	5	a
92	7	5	i
92	3	6	i
92	10	6	a
92	5	6	a
92	2	6	i
92	12	6	a
92	6	7	a
92	11	7	i
92	3	7	a
92	1	7	a
92	2	8	a
92	8	8	a
92	10	8	a
92	1	9	a
92	10	9	a
92	7	9	a
92	2	9	i
92	12	9	a
92	11	9	a
92	6	10	a
92	12	10	a
92	3	10	i
92	2	11	a
92	3	11	a
92	2	12	a
92	7	12	a
93	11	1	a
93	1	1	a
93	3	2	i
93	9	3	a
93	11	3	a
93	6	3	i
93	8	3	a
93	12	4	a
93	5	5	a
93	7	6	a
93	11	6	a
93	2	6	a
93	4	6	a
93	10	7	a
93	8	7	a
93	6	7	a
93	7	7	i
93	5	8	a
93	9	8	a
93	7	8	a
93	9	9	a
93	12	9	a
93	3	9	a
93	8	9	a
93	1	9	a
93	3	10	a
93	1	10	i
93	4	10	a
93	10	10	a
93	9	10	a
93	6	10	a
93	7	10	a
93	11	11	a
93	12	11	i
93	1	11	a
93	8	11	a
93	2	11	a
93	4	12	a
93	8	12	a
93	1	12	a
93	6	12	a
94	2	1	i
94	11	1	a
94	8	2	a
94	6	3	i
94	3	4	i
94	8	4	i
94	4	5	a
94	7	5	a
94	6	5	i
94	2	6	i
94	6	6	i
94	5	6	i
94	9	6	a
94	10	6	a
94	5	7	i
94	9	7	a
94	7	7	a
94	2	7	i
94	4	8	i
94	7	8	i
94	5	8	a
94	3	8	i
94	12	9	i
94	9	9	i
94	3	10	i
94	1	10	a
94	12	10	i
94	6	10	i
94	8	10	a
94	8	11	a
94	10	11	a
94	2	11	i
94	8	12	a
94	7	12	a
94	10	12	i
95	8	1	a
95	2	1	a
95	11	1	a
95	9	1	a
95	1	2	a
95	9	2	a
95	5	2	a
95	4	2	a
95	12	3	a
95	7	3	a
95	3	3	a
95	4	3	a
95	1	4	a
95	4	4	a
95	2	4	i
95	6	4	a
95	7	4	a
95	5	5	a
95	8	5	a
95	10	5	a
95	3	6	a
95	12	6	a
95	7	6	a
95	6	7	a
95	2	7	a
95	5	8	a
95	4	8	a
95	9	8	a
95	3	9	a
95	9	9	a
95	10	9	a
95	9	10	a
95	7	10	a
95	12	10	a
95	6	11	i
95	8	11	a
95	3	11	a
95	12	11	a
95	2	11	a
95	11	11	a
95	4	11	a
95	12	12	i
95	9	12	i
96	1	1	i
96	3	1	a
96	5	2	a
96	3	2	a
96	9	3	a
96	10	3	i
96	8	3	i
96	12	4	i
96	4	4	i
96	5	4	i
96	12	5	a
96	11	5	i
96	5	5	i
96	10	5	a
96	8	6	a
96	3	6	i
96	5	6	i
96	6	7	i
96	10	8	a
96	1	8	i
96	4	9	a
96	3	9	a
96	8	10	a
96	9	10	i
96	4	11	i
96	1	11	a
96	4	12	a
96	12	12	a
96	3	12	i
96	1	12	i
96	6	12	i
97	1	1	a
97	1	2	i
97	4	2	i
97	3	2	a
97	8	3	a
97	7	3	i
97	4	4	i
97	9	4	i
97	11	4	i
97	5	4	i
97	8	5	i
97	10	5	a
97	12	5	a
97	12	6	a
97	4	6	a
97	2	6	a
97	12	7	i
97	3	7	i
97	1	7	i
97	4	7	i
97	3	8	a
97	7	8	a
97	9	9	a
97	6	9	a
97	10	10	a
97	4	10	i
97	2	10	a
97	9	10	a
97	6	11	a
97	3	12	i
97	8	12	a
97	6	12	a
97	2	12	a
97	10	12	i
98	11	1	a
98	8	2	i
98	1	2	a
98	3	2	i
98	6	3	a
98	2	3	a
98	4	4	a
98	10	4	a
98	7	4	i
98	6	5	a
98	4	6	a
98	10	6	a
98	9	6	i
98	3	6	a
98	12	6	i
98	9	7	a
98	8	7	a
98	10	7	i
98	5	7	a
98	8	8	a
98	10	8	a
98	1	8	i
98	3	8	a
98	9	9	i
98	6	9	i
